,book_title,book_recommendation_urls
637,Sorrows of Young Werther,"['https://librivox.org/little-wizard-stories-of-oz-by-l-frank-baum/', 'https://librivox.org/love-conquers-all-by-robert-benchley/', 'https://librivox.org/silas-marner-by-george-eliot/', 'https://librivox.org/main-street-by-sinclair-lewis/', 'https://librivox.org/the-adventures-of-sherlock-holmes/', 'https://librivox.org/main-street-by-joyce-kilmer/']"
638,Blue Fairy Book,"['https://librivox.org/american-indian-fairy-tales-by-william-trowbridge-larned/', 'https://librivox.org/andersens-fairy-tales-by-hc-andersen/', 'https://librivox.org/amendments-to-the-united-states-constitution-version-2/', 'https://librivox.org/fairy-tales-by-the-brothers-grimm/', 'https://librivox.org/the-golden-goose-book-by-l-leslie-brooke/']"
639,Match,['https://librivox.org/letters-of-two-brides-by-honore-de-balzac/']
640,African-American Collection,"['https://librivox.org/uncle-toms-cabin-by-harriet-beecher-stowe/', 'https://librivox.org/the-importance-of-being-earnest-by-oscar-wilde/', 'https://librivox.org/the-three-musketeers-by-alexandre-dumas/', 'https://librivox.org/the-eclogues-by-publius-vergilius-maro/', 'https://librivox.org/a-ballad-of-john-silver-by-john-masefield/']"
641,Tik-Tok of Oz,"['https://librivox.org/sky-island-by-l-frank-baum/', 'https://librivox.org/the-marvelous-land-of-oz-by-l-frank-baum/', 'https://librivox.org/the-road-to-oz-by-l-frank-baum/', 'https://librivox.org/the-story-of-doctor-dolittle-by-hugh-lofting/', 'https://librivox.org/ozma-of-oz-dramatic-reading-by-l-frank-baum/']"
642,Wuthering Heights,"['https://librivox.org/the-rosary-by-florence-louisa-barclay/', 'https://librivox.org/queen-lucia-by-edward-frederic-benson/', 'https://librivox.org/the-last-of-the-mohicans-by-james-fenimore-cooper/', 'https://librivox.org/anne-of-the-island-by-lucy-maud-montgomery/', 'https://librivox.org/if-by-rudyard-kipling/']"
643,Short Poetry Collection 023,"['https://librivox.org/art-and-heart-by-ella-wheeler-wilcox/', 'https://librivox.org/o-captain-my-captain-by-walt-whitman/', 'https://librivox.org/spirits-in-bondage-by-cs-lewis/', 'https://librivox.org/short-poetry-collection-001/', 'https://librivox.org/short-poetry-collection-002/', 'https://librivox.org/o-captain-my-captain-by-walt-whitman-2/']"
644,Little Wars,"['https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/', 'https://librivox.org/the-wind-in-the-willows-by-kenneth-grahame-2/']"
645,Adventures of a Brownie as Told to my Child,"['https://librivox.org/the-sorrows-of-young-werther-by-johann-wolfgang-von-goethe/', 'https://librivox.org/adventures-of-a-brownie-by-miss-mulock/', 'https://librivox.org/the-light-that-failed-by-rudyard-kipling/', 'https://librivox.org/little-men-version2-by-louisa-may-alcott/', 'https://librivox.org/consequences-by-e-m-delafield/']"
646,Selected Poems of Robert Frost,"['https://librivox.org/north-of-boston-by-robert-frost/', 'https://librivox.org/romeo-and-juliet-by-william-shakespeare/', 'https://librivox.org/fire-and-ice-by-robert-frost/', 'https://librivox.org/great-big-treasury-of-beatrix-potter/', 'https://librivox.org/the-railway-bridge-of-the-silvery-tay-by-william-mcgonagall/']"
647,Selected Lullabies of Eugene Field,"['https://librivox.org/the-velveteen-rabbit-by-margery-williams/', 'https://librivox.org/daniel-deronda-by-george-eliot/', 'https://librivox.org/african-american-collection-july-2007/', 'https://librivox.org/selected-poems-by-robert-frost/', 'https://librivox.org/selected-lullabies-by-eugene-field/']"
648,Miscellaneous Essays of Thomas de Quincey,"['https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-getting-of-wisdom-by-henry-handel-richardson/', 'https://librivox.org/narrative-of-arthur-gordon-pym/', 'https://librivox.org/a-girl-of-the-limberlost-by-gene-stratton-porter/', 'https://librivox.org/beyond-good-and-evil-by-friedrich-nietzsche/']"
649,Short Story Collection Vol. 011,"['https://librivox.org/short-poetry-collection-001/', 'https://librivox.org/short-poetry-collection-002/', 'https://librivox.org/short-poetry-collection-003/', 'https://librivox.org/present-at-a-hanging-by-ambrose-bierce/', 'https://librivox.org/short-story-collection-006/']"
650,Abraham Lincoln Walks at Midnight,"['https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/', 'https://librivox.org/the-merry-adventures-of-robin-hood-by-howard-pyle/']"
651,Short Poetry Collection 024,"['https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/', 'https://librivox.org/the-merry-adventures-of-robin-hood-by-howard-pyle/']"
652,Henry Wadsworth Longfellow Collection Vol. 001,"['https://librivox.org/christmas-bells-by-henry-wadsworth-longfellow/', 'https://librivox.org/african-american-collection-july-2007/', 'https://librivox.org/henry-wadsworth-longfellow-collection-001/', 'https://librivox.org/evening-star-by-edgar-allan-poe/', 'https://librivox.org/the-works-of-edgar-allan-poe-raven-edition-volume-2-by-edgar-allan-poe/']"
653,Tales of Terror and Mystery,"['https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/crome-yellow-by-aldous-huxley/', 'https://librivox.org/little-wizard-stories-of-oz-by-l-frank-baum/', 'https://librivox.org/discourse-on-the-method-by-rene-descartes/', 'https://librivox.org/reginald-by-saki/']"
654,Strange Manuscript Found in a Copper Cylinder,"['https://librivox.org/ranald-bannermans-boyhood-by-george-macdonald/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/', 'https://librivox.org/the-importance-of-being-earnest-by-oscar-wilde/', 'https://librivox.org/the-last-of-the-mohicans-by-james-fenimore-cooper/', 'https://librivox.org/jane-eyre-by-charlotte-bront/']"
655,Many Voices (selection from),"['https://librivox.org/the-adventures-of-huckleberry-finn-by-mark-twain/', 'https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/the-getting-of-wisdom-by-henry-handel-richardson/', 'https://librivox.org/the-story-of-a-stuffed-elephant-by-laura-lee-hope/', 'https://librivox.org/the-eclogues-by-publius-vergilius-maro/']"
656,Anne's House of Dreams,"['https://librivox.org/bleak-house-by-charles-dickens/', 'https://librivox.org/this-side-of-paradise-by-f-scott-fitzgerald', 'https://librivox.org/the-odyssey-by-homer/', 'https://librivox.org/the-divine-comedy-by-dante-alighieri/', 'https://librivox.org/uncle-toms-cabin-by-harriet-beecher-stowe/']"
657,On the Duties of the Clergy,"['https://librivox.org/on-the-duties-of-the-clergy-by-saint-ambrose/', 'https://librivox.org/a-brief-history-of-english-and-american-literature-by-henry-a-beers/', 'https://librivox.org/the-endowments-of-man-considered-in-their-relations-with-his-final-end-by-william-bernard-ullathorne/', 'https://librivox.org/the-groundwork-of-the-christian-virtues-by-william-bernard-ullathorne/', 'https://librivox.org/christian-patience-the-strength-and-discipline-of-the-soul-by-william-bernard-ullathorne/']"
658,Monkey's Paw,"['https://librivox.org/johnny-crows-garden-by-l-leslie-brooke/', 'https://librivox.org/our-island-story-part-1-by-he-marshall/', 'https://librivox.org/our-island-story-part-2-by-he-marshall/', 'https://librivox.org/the-golden-goose-book-by-l-leslie-brooke/', 'https://librivox.org/history-of-england-volume-1-chapter-1/']"
659,Thurley Ruxton,"['https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/ranald-bannermans-boyhood-by-george-macdonald/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/']"
660,"On the Popular Judgment: That may be Right in Theory, but does not Hold Good in the Praxis","['https://librivox.org/leviathan-books-i-and-ii-by-thomas-hobbes/', 'https://librivox.org/on-the-popular-judgment-by-immanuel-kant/', 'https://librivox.org/perpetual-peace-by-immanuel-kant/', 'https://librivox.org/a-letter-concerning-toleration-by-john-locke/', 'https://librivox.org/of-the-injustice-of-counterfeiting-books-by-immanuel-kant/']"
661,Perpetual Peace: A Philosophic Essay (Hastie Translation),"['https://librivox.org/on-the-popular-judgment-by-immanuel-kant/', 'https://librivox.org/perpetual-peace-by-immanuel-kant/', 'https://librivox.org/of-the-injustice-of-counterfeiting-books-by-immanuel-kant/', 'https://librivox.org/indian-frontier-policy-by-general-sir-john-adye/', 'https://librivox.org/the-golden-age-by-kenneth-grahame/']"
662,More William,"['https://librivox.org/the-adventures-of-huckleberry-finn-by-mark-twain/', 'https://librivox.org/the-getting-of-wisdom-by-henry-handel-richardson/', 'https://librivox.org/northanger-abbey-by-jane-austen/', 'https://librivox.org/present-at-a-hanging-by-ambrose-bierce/', 'https://librivox.org/short-story-collection-006/']"
663,Room with a View,"['https://librivox.org/bleak-house-by-charles-dickens/', 'https://librivox.org/this-side-of-paradise-by-f-scott-fitzgerald', 'https://librivox.org/the-odyssey-by-homer/', 'https://librivox.org/the-divine-comedy-by-dante-alighieri/', 'https://librivox.org/uncle-toms-cabin-by-harriet-beecher-stowe/']"
664,Stalky & Co.,"['https://librivox.org/mother-goose-in-prose-by-l-frank-baum/', 'https://librivox.org/the-getting-of-wisdom-by-henry-handel-richardson/', 'https://librivox.org/villette-by-charlotte-bronte/', 'https://librivox.org/a-little-princess-by-frances-hodgson-burnett/', 'https://librivox.org/crome-yellow-by-aldous-huxley/']"
665,Black Arrow - A Tale of the Two Roses,"['https://librivox.org/bleak-house-by-charles-dickens/', 'https://librivox.org/this-side-of-paradise-by-f-scott-fitzgerald', 'https://librivox.org/the-adventures-of-huckleberry-finn-by-mark-twain/', 'https://librivox.org/the-odyssey-by-homer/', 'https://librivox.org/the-divine-comedy-by-dante-alighieri/']"
666,Children of the New Forest,"['https://librivox.org/bleak-house-by-charles-dickens/', 'https://librivox.org/this-side-of-paradise-by-f-scott-fitzgerald', 'https://librivox.org/the-odyssey-by-homer/', 'https://librivox.org/the-divine-comedy-by-dante-alighieri/', 'https://librivox.org/uncle-toms-cabin-by-harriet-beecher-stowe/']"
667,Pickwick Papers,"['https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/', 'https://librivox.org/the-prince-and-the-pauper-by-mark-twain/', 'https://librivox.org/fairy-tales-by-the-brothers-grimm/', 'https://librivox.org/the-warden-by-anthony-trollope/', 'https://librivox.org/a-tale-of-two-cities-by-charles-dickens/']"
668,Enquiry Concerning Human Understanding,"['https://librivox.org/a-personal-anthology-of-shakespeare-compiled-by-martin-clifton/', 'https://librivox.org/hamlet-by-william-shakespeare/', 'https://librivox.org/the-war-of-the-worlds-by-h-g-wells-group/', 'https://librivox.org/ulysses-by-james-joyce/', 'https://librivox.org/on-loving-god/', 'https://librivox.org/on-loving-god-by-saint-bernard-of-clairvaux/']"
669,Short Poetry Collection 025,"['https://librivox.org/art-and-heart-by-ella-wheeler-wilcox/', 'https://librivox.org/o-captain-my-captain-by-walt-whitman/', 'https://librivox.org/spirits-in-bondage-by-cs-lewis/', 'https://librivox.org/short-poetry-collection-001/', 'https://librivox.org/short-poetry-collection-002/', 'https://librivox.org/o-captain-my-captain-by-walt-whitman-2/']"
670,Old-Fashioned Girl,"['https://librivox.org/bleak-house-by-charles-dickens/', 'https://librivox.org/penguin-island-by-anatole-france/', 'https://librivox.org/this-side-of-paradise-by-f-scott-fitzgerald', 'https://librivox.org/the-odyssey-by-homer/', 'https://librivox.org/the-divine-comedy-by-dante-alighieri/']"
671,Devil's Pool,"['https://librivox.org/ranald-bannermans-boyhood-by-george-macdonald/', 'https://librivox.org/the-getting-of-wisdom-by-henry-handel-richardson/', 'https://librivox.org/the-importance-of-being-earnest-by-oscar-wilde/', 'https://librivox.org/lord-jim-by-joseph-conrad', 'https://librivox.org/the-three-musketeers-by-alexandre-dumas/']"
672,Ophelia,"['https://librivox.org/this-side-of-paradise-by-f-scott-fitzgerald', 'https://librivox.org/the-secret-garden-by-frances-hodgson-burnett/', 'https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/']"
673,Selection of Australian Poetry and Prose,"['https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/', 'https://librivox.org/the-merry-adventures-of-robin-hood-by-howard-pyle/']"
674,Stepping Heavenward,"['https://librivox.org/alices-adventures-in-wonderland-by-lewis-carroll/', 'https://librivox.org/daddy-long-legs-by-jean-webster/', 'https://librivox.org/the-picture-of-dorian-gray-by-oscar-wilde/', 'https://librivox.org/jude-the-obscure-by-thomas-hardy/', 'https://librivox.org/the-harvester-by-gene-stratton-porter/']"
675,Scarlet Letter,"['https://librivox.org/songs-of-innocence-and-experience-by-william-blake/', 'https://librivox.org/main-street-by-sinclair-lewis/', 'https://librivox.org/the-gift-of-the-magi-by-o-henry/', 'https://librivox.org/song-my-paddle-sings-by-e-pauline-johnson/', 'https://librivox.org/the-story-of-doctor-dolittle-by-hugh-lofting/', 'https://librivox.org/main-street-by-joyce-kilmer/']"
676,Jack and Jill,"['https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/', 'https://librivox.org/the-merry-adventures-of-robin-hood-by-howard-pyle/']"
677,Burgess Animal Book for Children,"['https://librivox.org/great-big-treasury-of-beatrix-potter/', 'https://librivox.org/the-jesuit-missions-a-chronicle-of-the-cross-in-the-wilderness/', 'https://librivox.org/the-key-of-gold-23-czech-folk-tales-translated-by-joseph-baudis/', 'https://librivox.org/king-henry-iv-by-william-shakespeare/', 'https://librivox.org/romeo-and-juliet-version-2-by-william-shakespeare/']"
678,Scarlet Pimpernel,"['https://librivox.org/rilla-of-ingleside-by-lucy-maud-montgomery/', 'https://librivox.org/the-wonderful-wizard-of-oz/', 'https://librivox.org/hamlet-by-william-shakespeare/', 'https://librivox.org/twelfth-night-by-william-shakespeare/', 'https://librivox.org/the-pirates-of-penzance-by-william-s-gilbert-and-sir-arthur-sullivan/']"
679,"Arabian Nights Entertainments, Volume 01","['https://librivox.org/bleak-house-by-charles-dickens/', 'https://librivox.org/this-side-of-paradise-by-f-scott-fitzgerald', 'https://librivox.org/the-odyssey-by-homer/', 'https://librivox.org/the-divine-comedy-by-dante-alighieri/', 'https://librivox.org/uncle-toms-cabin-by-harriet-beecher-stowe/']"
680,Interesting Narrative of the Life of Olaudah Equiano,"['https://librivox.org/letters-of-two-brides-by-honore-de-balzac/', 'https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/']"
681,Rainbow,"['https://librivox.org/bleak-house-by-charles-dickens/', 'https://librivox.org/this-side-of-paradise-by-f-scott-fitzgerald', 'https://librivox.org/the-odyssey-by-homer/', 'https://librivox.org/the-divine-comedy-by-dante-alighieri/', 'https://librivox.org/uncle-toms-cabin-by-harriet-beecher-stowe/']"
682,Miracles,"['https://librivox.org/art-and-heart-by-ella-wheeler-wilcox/', 'https://librivox.org/a-vagabond-song-by-bliss-carman/', 'https://librivox.org/death-be-not-proud-by-john-donne/', 'https://librivox.org/a-noiseless-patient-spider-by-walt-whitman/', 'https://librivox.org/i-do-not-love-thee-by-caroline-norton/']"
